uuid;seller_id;seller_firstname;seller_lastname;date_joined;country;contact_region;contact_date;contact_customer_fullname;contact_type;contact_product_type_offered_id;contact_product_type_offered;sale_net_amount;sale_gross_amount;sale_tax_rate;sale_product_total_cost
96033cbb-e97e-4cc5-b02d-1fb0f7e7c57e;3000;Summer;Asher;2006-07-25;WG;Comoros;2009-01-16;Summer Asher;Go.com;3000;Guinness;84.9716391991692;57.7347812246228;0.231522695734875;43.2422685549791
c52922c6-f510-410e-80b6-f354a49ea38d;3215;Susan;Lewin;2014-03-17;d2;Comoros;2015-08-13;Susan Lewin;Google;3215;Coca Cola;48.8868748386795;118.256994654078;0.231616514377117;92.0024315002386
;1785;Sylvia;Locke;2017-02-17;M2;Comoros;2011-02-22;Sylvia Locke;Go.com;1785;Budweiser;42.778295307317;118.56940014454;0.231625271137629;36.2554069963542
2f4fd320-a2ca-4169-bfc3-64e8e385c8cb;6092;Tara;Knight;2021-12-12;1p;Comoros;2019-03-03;Tara Knight;Google;6092;Orange Bird;87.2624041667499;130.949362635123;0.231851443290641;37.2190610227264
7d14db9c-d203-4a1d-9de9-dcb9f1603222;4118;Willow;Flett;2018-05-16;0a;Comoros;2021-10-07;Willow Flett;Yandex.ru;4118;Jameson;122.150272434647;66.5820525999097;0.232067422583731;93.5861538679275
c91cb543-fa04-49ee-bdde-c2ebeb22c31d;8804;Aiden;Bowen;2012-01-12;RL;Congo;2008-11-14;Aiden Bowen;Yandex.ru;8804;Yanjing;44.3493912989969;117.722576513757;0.232149854876171;93.9607375808809
ad258581-8d07-4a1a-b08f-c4a509415b41;8918;Andie;Chadwick;2013-12-03;6w;Congo;2010-02-17;Andie Chadwick;AOL.com;8918;Guaranito;57.1839967748076;58.1701991554211;0.232174922820262;65.1529953303528
a76dbcbd-ce45-4120-8761-ee0424b20794;9602;Angelica;Price;2012-03-04;J3;Congo;2013-04-16;Angelica Price;Wolfamalpha;9602;Yanjing;128.860233804612;71.8277247207368;0.232472187016379;33.6775101975899
dc588087-3a2d-4c75-97cd-5ceabc9f6b12;2229;Audrey;Kirby;2015-04-17;dt;Congo;2014-12-28;Audrey Kirby;Yahoo;2229;Juicy Juice;97.8563346289361;141.515414799338;0.232540600110097;12.1901093703649
132585eb-125b-463d-979b-2a7fd703a971;5419;Benny;Williams;2021-01-10;wt;Congo;2007-12-24;Benny Williams;Go.com;5419;Cappy;53.8891908977596;77.3474326400773;0.2325669742341;37.4711244494985
;1275;Bridget;Dale;2009-07-04;ld;Congo;2006-10-18;Bridget Dale;AOL.com;1275;Nestlé Waters;35.2223847872682;93.660955276648;0.232683218658289;19.090995635414
38f11093-d035-4165-ad44-f88540b0076f;2577;Caleb;Bristow;2013-09-25;wl;Congo;2008-04-06;Caleb Bristow;Baidu;2577;Tanqueray;34.9749051215942;127.503625307932;0.23285956319089;39.1967025125384
103f5393-8aff-456a-90ed-1db0e006434b;5476;Carl;Furnell;2006-06-14;jh;Congo;2009-03-15;Carl Furnell;DuckDuckGo;5476;Malibu;53.0218231286955;126.874989559816;0.233025621265651;59.2949362230929
4f14b8e1-9c0e-471d-97f3-a9da56a91664;5933;Chelsea;Saunders;2019-11-04;Y1;Congo;2007-01-29;Chelsea Saunders;Yahoo;5933;Aquafina;110.868489538724;126.939928375157;0.23303167532805;86.1779573183404
cfabd6d7-d8d4-4e6c-a98f-4f311d981bb8;8814;Chester;Mitchell;2021-09-17;oT;Congo;2012-08-20;Chester Mitchell;Ask;8814;Mumm;31.259801031677;63.1259974293066;0.23314308851638;109.272086852822
17539e76-1f6a-4c94-afb4-4f2e54b9a5c2;7909;Domenic;Osman;2012-12-31;rh;Congo;2011-12-11;Domenic Osman;Wolfamalpha;7909;Grolsch;107.477304867225;54.2023611446854;0.233220683985027;96.2990487652361
4102ac2a-5c58-45f8-b3cb-13076cd34ea8;2502;Emely;Armstrong;2011-05-05;5E;Congo;2006-10-22;Emely Armstrong;Wolfamalpha;2502;Bacardi;99.8192190056756;129.436224214004;0.233279941712171;19.5373210383287
0b17f310-2f94-4a28-804f-f1ac7beed3ca;3009;Harry;Kennedy;2011-08-14;NM;Congo;2008-11-27;Harry Kennedy;AOL.com;3009;Bacardi;87.7227661231173;114.261625823221;0.233437976442947;43.5715751543509
085d42a1-5b8b-4182-bf27-1ff3c1b562dd;2599;Harvey;Dobson;2007-05-02;vO;Congo;2013-10-24;Harvey Dobson;AOL.com;2599;Kool-Aid;115.124543829879;84.1088674320415;0.233445241224694;31.2877940909415
aad4d655-9600-4e38-90b8-081d1fc23bfe;6870;Harvey;Kennedy;2013-02-11;NG;Congo;2011-02-18;Harvey Kennedy;Baidu;6870;Blue Moon;120.49655969045;95.8396914456224;0.233463387113746;109.792431925792
6bba9578-3f66-490e-a0f1-718e183f41cd;8987;Harvey;Wood;2015-04-12;ky;Congo;2008-11-11;Harvey Wood;DuckDuckGo;8987;Juicy Juice;122.268742184745;74.5094010860237;0.233509162083971;100.532208443401
;1588;Hayden;Downing;2022-01-14;or;Congo;2008-07-02;Hayden Downing;Yandex.ru;1588;Smirnoff;41.0085852299857;131.796532906497;0.233610910472279;49.3467797564095
5189fbf0-34aa-4fac-b958-7d91090c1b31;2561;Henry;Newton;2006-09-16;Lc;Congo;2010-01-20;Henry Newton;Ask;2561;Coca Cola;39.300179953361;128.929236176391;0.233662108533858;57.1820906196637
7223bd80-318b-422d-bf1c-bc03cd4f2335;6477;Jessica;Oswald;2017-06-15;iN;Congo;2018-05-10;Jessica Oswald;Go.com;6477;Heineken;77.0380412950358;149.854567758206;0.23369743732442;91.391675494328
bca34396-1470-48a1-8d15-d007124bca27;4956;John;Rose;2021-10-13;Ml;Congo;2009-04-28;John Rose;AOL.com;4956;Coca Cola;44.5081468343307;65.0348052876232;0.234000142772682;13.4501407036791
;496;Johnathan;Eastwood;2012-05-17;UN;Congo;2019-10-15;Johnathan Eastwood;Bing;496;Stella Artois;46.5746237698824;61.4361855180171;0.234089429599275;20.0765841640889
;1773;Johnathan;Preston;2015-06-23;0O;Congo;2009-08-11;Johnathan Preston;DuckDuckGo;1773;Brahma;58.3229415371655;141.192118815702;0.234164751709516;24.8248656726558
b815af4b-ad90-4d60-9dcb-f93314743612;3742;Joseph;Radcliffe;2013-10-02;zT;Congo;2021-08-11;Joseph Radcliffe;AOL.com;3742;Bacardi;44.7387925087189;134.779514497043;0.234199923106562;109.606420871153
1d51c6bc-ecd2-47a6-afb0-a97d7060669d;5204;Karen;Mills;2015-08-27;H1;Congo;2012-06-29;Karen Mills;Bing;5204;Icehouse;82.9009962919639;63.4886445335525;0.234246166997704;21.1240139050055
2d96cef3-1206-41c8-9601-e51254b69aec;9238;Kieth;Hudson;2009-02-02;yk;Congo;2007-08-29;Kieth Hudson;Go.com;9238;Skol;82.400692813285;119.719134911764;0.234379989204174;65.4501095704968
7b237e5e-5933-4c79-bc17-86f48d145af5;2760;Kieth;Whitmore;2015-06-15;Gb;Congo;2018-10-09;Kieth Whitmore;Yandex.ru;2760;Kool-Aid;87.6114964031668;131.760516890679;0.234421282184506;86.0423803441424
46cc74c1-6ad7-4206-a052-b7d36fa7a471;8578;Kirsten;Salt;2017-12-19;LD;Congo;2018-01-29;Kirsten Salt;Go.com;8578;Agua Vida;119.980185750397;90.5357197162396;0.234427911338596;60.8801519399882
5201fa0f-9017-4fbf-b1ff-c470962bf7ef;7025;Kurt;Leslie;2011-09-17;TG;Congo;2010-11-14;Kurt Leslie;Baidu;7025;Aquafina;59.9329791622856;67.2946021330052;0.234433150959403;32.4002068584786
0e4bae7c-d605-435b-a3dd-32385b2f6cb8;8238;Leah;Edley;2011-01-12;A9;Congo;2009-05-04;Leah Edley;AOL.com;8238;SunnyD;69.6946936732599;128.320940653477;0.234445861184246;98.7427918416182
1f7ca8a7-5dd7-4697-acea-7f1240a1196b;6369;Logan;Mould;2007-06-20;7P;Congo;2019-04-06;Logan Mould;Wolfamalpha;6369;Yanjing;51.3890692882189;139.395538081599;0.234474862103572;27.6187743500894
541e462a-9d72-4a0f-bcbe-76c5ad9969b3;7950;Marina;Rehman;2008-08-10;Zz;Congo;2021-03-14;Marina Rehman;DuckDuckGo;7950;Grolsch;125.690312291817;107.305004730497;0.234496306271523;24.9847145187597
cbb9bc82-fb99-474d-958e-70f65e543e32;8073;Melody;Richards;2012-12-30;tl;Congo;2009-06-08;Melody Richards;Google;8073;Coca Cola;119.885560057538;88.3804914217351;0.234587686245603;67.3145275741417
;1603;Nate;Ellwood;2008-07-04;Wj;Congo;2017-11-22;Nate Ellwood;Bing;1603;Corona;119.465873467953;133.585084035799;0.234639145077504;43.5592863441255
;1867;Nicholas;Oldfield;2021-06-23;Ha;Congo;2007-03-13;Nicholas Oldfield;DuckDuckGo;1867;Bud Light;73.8336754501023;66.9172174296888;0.234692884718391;107.773361937969
5b881abd-ce8e-4e98-abf7-a4322fd897d9;4408;Oliver;Kelly;2022-01-20;Um;Congo;2017-03-19;Oliver Kelly;DuckDuckGo;4408;Granini;65.9374941438145;84.6574109707295;0.234775834360521;64.7925617717172
dfdaeb25-acbb-467d-8120-4d5fcd1125df;8528;Phillip;Ellison;2006-03-07;jR;Congo;2009-04-06;Phillip Ellison;DuckDuckGo;8528;Keystone Light;108.444404083511;101.992919852488;0.234915824716406;51.0142003605208
3f28a749-51f3-40f8-bc5f-adf9e75e9869;8042;Ramon;Clark;2016-09-21;vI;Congo;2018-09-17;Ramon Clark;Bing;8042;Orange Bird;81.9479382824842;51.3835703560075;0.235100840327843;85.0385378808894
10e04602-8292-4b0a-a960-dbfa1275b782;7947;Rebecca;Moreno;2010-03-09;bk;Congo;2019-04-19;Rebecca Moreno;Wolfamalpha;7947;Z Lager;35.7583715593249;128.588359817671;0.235140749362829;100.971812372548
9d38dd1f-6be7-49aa-b6ab-d428c3a021ee;7210;Remy;Jobson;2006-10-11;lD;Congo;2021-11-21;Remy Jobson;Go.com;7210;Guinness;84.4733034327968;132.05708774601;0.235188150887931;10.5629858158356
d5256baa-d293-47a1-9385-8f91de6902dc;6786;Rosemary;Terry;2016-11-01;J9;Congo;2008-09-07;Rosemary Terry;Bing;6786;Bacardi;49.809346767985;59.6116232465075;0.23531634138679;37.7209227377181
2a1cf406-6611-436e-8b88-f338bae72147;5937;Sienna;Willson;2014-11-29;Be;Congo;2020-04-23;Sienna Willson;Ask;5937;Z Lager;81.7086879171937;148.250048669637;0.235361721010581;103.966354276969
7ad9b87d-9035-4821-83f9-ba1f9a7be48a;8476;Stella;Watson;2014-06-24;N3;Congo;2019-02-19;Stella Watson;Ask;8476;Prigat;107.848883446236;108.308441212544;0.235532770508683;59.4605170807152
;1665;Tiffany;Mackenzie;2018-10-22;Db;Congo;2014-08-04;Tiffany Mackenzie;AOL.com;1665;Bud Light;122.886520303733;105.993680590295;0.235554959269033;84.3475371349359
78e840a7-baa2-40b5-a890-3fd6167d7bd1;3930;William;Furnell;2018-07-07;W1;Congo;2020-04-02;William Furnell;Bing;3930;Granini;119.932897743272;54.003423325719;0.235626017318864;89.6982679617118
ef671ae4-6c20-427b-b3c7-1b00a1200298;2679;Aeris;Emmett;2011-01-25;tz;Congo, Republic of the;2016-02-24;Aeris Emmett;Yandex.ru;2679;Icehouse;123.681622069646;148.360811805055;0.235905728412748;24.8514608218574
04f3cc87-323e-4d0c-af88-04cf9610a9a1;6721;Alice;Allen;2019-02-10;5I;Congo, Republic of the;2009-02-23;Alice Allen;Wolfamalpha;6721;Moutai;105.375791088387;114.287595446355;0.235913867706393;61.4303648487806
b756e5b0-3953-4680-8f4f-577b75861215;2081;Alma;Stuart;2019-12-07;jS;Congo, Republic of the;2020-06-18;Alma Stuart;Wolfamalpha;2081;Pepsi;64.7336520444293;124.293718017775;0.236007008811462;51.2560551046655
;837;Amelia;Larsen;2008-09-28;uE;Congo, Republic of the;2020-02-12;Amelia Larsen;Wolfamalpha;837;Martell;97.9475904903131;77.918227830398;0.23608010552641;61.549029210838
8b6f51c4-a29d-42f6-b845-f8a74f1e9d8c;2202;Anthony;Dyson;2015-10-25;ci;Congo, Republic of the;2020-08-27;Anthony Dyson;Yandex.ru;2202;Duvel Golden Ale;129.287731048319;75.9338684640517;0.236173963749862;10.9780295798453
219f514f-e8eb-43fb-be83-d8bb3afc903e;3462;Barney;Redwood;2009-01-13;Rg;Congo, Republic of the;2018-08-07;Barney Redwood;Google;3462;Evolution Fresh;65.1889364669048;114.730552316983;0.236232345102463;20.6986836100457
46a6aa11-9c70-4191-ae40-116982c0a61c;5591;Boris;Dobson;2018-07-11;C8;Congo, Republic of the;2019-09-14;Boris Dobson;Bing;5591;Aquafina;30.0026398426865;60.5280589067973;0.236392874380757;104.846422859862
dbad8310-47d0-4d5e-ac53-3d4bbff99564;2617;Camden;Morley;2021-06-21;7b;Congo, Republic of the;2018-10-30;Camden Morley;DuckDuckGo;2617;Corona;108.292512865873;55.44260618996;0.236440235858988;94.7699664764898
;1040;Carl;Gilbert;2016-07-08;V4;Congo, Republic of the;2009-10-26;Carl Gilbert;Yahoo;1040;Highland Spring;60.5823328986682;72.4193638299682;0.236455460189122;66.6856721614886
0bd7d2c3-c900-48b9-9c8a-65ae33895d2f;4075;Carl;Martin;2008-05-28;ls;Congo, Republic of the;2011-04-02;Carl Martin;Go.com;4075;Yanjing;94.5912977282849;94.9769334890772;0.236734495142817;40.8264593038831
826ad8a2-3528-45cd-9089-bd8a642db67e;5903;Carolyn;Hewitt;2010-07-20;dZ;Congo, Republic of the;2020-09-29;Carolyn Hewitt;Google;5903;Tanqueray;112.841738090777;146.502977235477;0.236831411829605;73.9640823057685
;1072;Cedrick;Preston;2018-10-04;rV;Congo, Republic of the;2013-06-16;Cedrick Preston;Wolfamalpha;1072;Skol;120.133563229876;62.8035773452388;0.236918744741436;42.2111766567506
9a819afa-d35e-48de-b21b-9531ce28c1fa;4543;Chanelle;Clarke;2010-03-09;Kv;Congo, Republic of the;2008-07-27;Chanelle Clarke;Yahoo;4543;Heineken;45.5472711131662;138.32290526448;0.237025159521506;109.21393472199
7ede33f6-c3ad-4a01-a664-7cd5a6a95083;2085;Chester;Thorne;2011-09-05;DV;Congo, Republic of the;2014-03-03;Chester Thorne;Yahoo;2085;Agua Vida;95.4767751090586;94.6512949548901;0.237030774930972;91.1602450195515
;138;Chuck;Malone;2008-05-14;m4;Congo, Republic of the;2007-09-27;Chuck Malone;Yahoo;138;Evolution Fresh;98.9555713045204;94.1910154657397;0.237350079341489;90.1754992283767
;1184;Danny;Giles;2017-06-21;7i;Congo, Republic of the;2011-03-30;Danny Giles;Baidu;1184;Brahma;48.4828472586734;55.2617004291442;0.237402635737044;40.3564534156381
d8c0a0ed-9b4d-46e6-90e6-96625a723207;3961;Domenic;Vaughan;2020-04-30;u4;Congo, Republic of the;2011-12-04;Domenic Vaughan;DuckDuckGo;3961;SunnyD;39.1866552499992;62.9019848941369;0.237531289103223;108.898305585561
e4aafea0-d9d4-4fd1-af48-398dd910d79b;3067;Doug;Ingham;2013-04-25;BM;Congo, Republic of the;2017-11-21;Doug Ingham;Wolfamalpha;3067;Jack Daniels;125.817209431816;130.250086924643;0.237562287243811;39.3509595330576
9aa4a11b-4997-4994-9d12-40998d876b1e;8067;Ember;Welsch;2015-08-13;q3;Congo, Republic of the;2007-12-07;Ember Welsch;Wolfamalpha;8067;Evian;129.472849601634;80.7333075468118;0.237668264767932;53.6192395508379
f8a24a62-1b98-4c38-9b51-952fc0be20ab;6065;Esmeralda;Cann;2008-03-18;Ef;Congo, Republic of the;2015-12-27;Esmeralda Cann;Google;6065;Icehouse;91.8697148924087;116.234078605768;0.237993491458704;69.0580908186073
5e0c70d8-4eef-4feb-908a-0c392a35f8fb;5099;Ethan;Addis;2017-05-31;rz;Congo, Republic of the;2016-03-18;Ethan Addis;Wolfamalpha;5099;Orange Bird;61.7392144835271;50.8380143744117;0.238036490621994;89.4742589325059
2de9e06c-1d90-45e7-85f9-1693f1f58d80;7471;George;Overson;2007-09-05;KD;Congo, Republic of the;2012-12-13;George Overson;Wolfamalpha;7471;Evian;108.561664420907;114.421977853599;0.23823821555741;51.0907275905324
84fb27aa-5b00-4a80-8ff5-4877b3cbe93e;8650;Georgia;Emmett;2017-04-05;7G;Congo, Republic of the;2006-08-09;Georgia Emmett;Bing;8650;Johnnie Walker;90.9993987074119;109.619947941331;0.23824603121646;69.0141165088928
9e942b2a-3c5d-466f-bfe9-3165a296e0ee;9514;Gwenyth;Dillon;2014-08-02;BP;Congo, Republic of the;2010-04-07;Gwenyth Dillon;Ask;9514;SunnyD;58.0086963232647;145.288497980353;0.23833727009517;53.1271284586411
a73c412b-2a09-4476-a2d7-500369872851;3284;Irene;Morris;2013-04-25;j6;Congo, Republic of the;2009-12-18;Irene Morris;Google;3284;Martell;95.416915651605;118.79819429703;0.238375776092697;93.1655802271169
0a7d1393-8a6f-48db-84db-d6875205da3b;8110;Jacob;Kelly;2017-05-20;qV;Congo, Republic of the;2021-09-22;Jacob Kelly;Wolfamalpha;8110;Evolution Fresh;122.074127553531;138.407764760967;0.238500804285752;23.3756905083431
6a934232-b686-4731-b412-cad896be7f03;6297;Jasmine;Carson;2015-07-12;7L;Congo, Republic of the;2013-09-04;Jasmine Carson;Wolfamalpha;6297;Granini;105.586214494233;84.3622190190303;0.238794818166082;99.446391313079
1bdddfcb-a30a-48c7-b4b6-3afc1f54c205;3815;Javier;Flett;2011-01-23;5Q;Congo, Republic of the;2006-09-09;Javier Flett;Go.com;3815;Duvel Golden Ale;85.1537832916499;141.195792046467;0.238950780704129;20.5635622816922
0bfae2f0-3915-47bb-8348-6cc54cc3a7ee;8145;Jaylene;Silva;2008-06-18;xW;Congo, Republic of the;2008-07-02;Jaylene Silva;Wolfamalpha;8145;Deep River Rock;114.834816787781;80.4543606031008;0.239373964369006;45.9952787402995
;810;Johnny;Alcroft;2020-07-29;rH;Congo, Republic of the;2021-02-15;Johnny Alcroft;Baidu;810;Agua Vida;100.13756822056;148.24509572482;0.239809080138714;63.698688314156
e9586e60-38a6-4819-9fb5-9a57be657ac3;9015;Jolene;Lambert;2010-12-24;xK;Congo, Republic of the;2017-11-01;Jolene Lambert;Yahoo;9015;Jack Daniels;72.2117818413357;105.251340059681;0.239848142601479;37.4238108305371
aa15bac0-2011-4441-85bd-ce12c8f73e3a;5290;Jules;Fall;2010-03-21;hA;Congo, Republic of the;2011-08-25;Jules Fall;Yandex.ru;5290;Smirnoff;43.1336270725045;78.6846995310321;0.240136325471167;18.6027973623028
e0eab083-72e7-4794-ba21-f068ab573a43;8825;Kassandra;Mason;2012-02-01;6H;Congo, Republic of the;2008-07-02;Kassandra Mason;Bing;8825;Moutai;74.2447796274185;145.324889358284;0.240295033082503;17.3336301056359
681cf7a6-6331-41b0-92a8-94ca5b520732;4895;Kurt;Emerson;2020-06-28;I3;Congo, Republic of the;2019-09-20;Kurt Emerson;Ask;4895;Brahma;48.4315169958545;129.38167536649;0.240417649150089;75.4857920336005
;1744;Lauren;Webster;2016-11-10;zj;Congo, Republic of the;2006-10-23;Lauren Webster;Wolfamalpha;1744;Icehouse;124.709180879737;106.201894090605;0.240469687730293;15.743740001574
c96a4167-9292-4836-bf6e-75c4b422d616;4977;Lexi;Healy;2013-06-06;QY;Congo, Republic of the;2015-01-28;Lexi Healy;Go.com;4977;Tanqueray;87.5299619848514;119.98747259471;0.240471693333458;63.036661327368
d8508751-3118-476a-9070-63d39e8c5c0a;5172;Macy;Buckley;2015-08-03;U6;Congo, Republic of the;2017-11-25;Macy Buckley;Yahoo;5172;Tsingtao;82.6204546813948;122.359844479412;0.240497183166676;53.2102216916206
6107972d-243e-4f4b-b09f-7816382a422a;7361;Manuel;Locke;2021-03-17;Fb;Congo, Republic of the;2017-05-10;Manuel Locke;AOL.com;7361;Malibu;53.0871891584653;106.011298669042;0.240625135246955;80.5924095160293
17e4ab69-af03-443c-afde-9245f0a2fa21;6528;Marjorie;Webster;2008-10-07;d1;Congo, Republic of the;2014-09-07;Marjorie Webster;Ask;6528;Ciroc;48.2917932482864;148.922695320064;0.240653713345832;37.6045415432214
cd74b69a-b234-49d6-8cb5-6e0a93c42fe6;5951;Michelle;Price;2014-08-24;Pd;Congo, Republic of the;2011-01-06;Michelle Price;Baidu;5951;Keystone Light;101.251948420541;123.118727059624;0.240821174458052;41.2598151244502
;1985;Nina;Carter;2006-06-17;R8;Congo, Republic of the;2010-04-13;Nina Carter;Baidu;1985;Evolution Fresh;121.272254566323;110.289021624852;0.240925406683667;89.2482830175423
2644ad98-2a55-47d9-9ba4-8fcbfd43c6cb;7628;Oliver;Carpenter;2019-05-11;Ht;Congo, Republic of the;2007-04-05;Oliver Carpenter;Ask;7628;Juicy Juice;127.222041944145;94.0017886622817;0.241212531105249;14.4125516882225
974e58fd-7edf-4031-a7aa-0930949e3c44;2021;Ramon;Drew;2007-05-27;AT;Congo, Republic of the;2010-10-10;Ramon Drew;Ask;2021;Corona;99.135488413803;116.865715085466;0.241265929882073;70.2004679684529
e02909f1-88b1-4433-a568-3ec2ec41521f;5539;Rick;Olson;2012-03-03;Zc;Congo, Republic of the;2009-11-20;Rick Olson;Yahoo;5539;Icehouse;66.8257052608885;99.6413350862643;0.241336381175246;53.7446932446885
fc64fc7a-af9d-4926-b8e5-afa22a647fe5;2968;Russel;Isaac;2014-07-14;wi;Congo, Republic of the;2020-09-05;Russel Isaac;Wolfamalpha;2968;Ciroc;107.117368221338;107.951166259102;0.241673541833495;33.097745315683
;1662;Sebastian;Hastings;2009-07-08;3I;Congo, Republic of the;2006-04-27;Sebastian Hastings;Wolfamalpha;1662;Bud Light;30.1412647055189;98.1232124358058;0.241750906799804;75.8424761615891
a6322434-b0b0-4023-925a-eeafca134e35;2931;Sonya;Simpson;2011-10-23;mH;Congo, Republic of the;2007-10-29;Sonya Simpson;DuckDuckGo;2931;Skol;95.7826390004636;55.5804717319927;0.241959323287923;80.5355448813809
77328bac-c701-48bc-a812-52a9b38ab63a;3032;Taylor;Whinter;2010-03-08;gd;Congo, Republic of the;2009-02-13;Taylor Whinter;Go.com;3032;Malibu;117.141115138373;60.8973369136906;0.242161516212933;97.1055629845269
aefd2aa6-0418-4827-ad8d-44ada3655b5e;9070;Tess;Andrews;2007-05-13;fg;Congo, Republic of the;2015-10-18;Tess Andrews;Google;9070;Aquafina;32.5109310715976;50.0562011888512;0.242422743813332;26.5765727816972
2a01b1e5-6f0a-4845-9dd0-b3f5d02cfe96;7550;Tess;Stewart;2013-06-12;jT;Congo, Republic of the;2009-03-02;Tess Stewart;Ask;7550;Edelweiss;68.0103702503305;125.559468614198;0.242549566199328;76.7055528115973
408a847d-7dc5-4beb-be2c-de6168dcc7a7;4342;Tom;Andrews;2018-09-12;1W;Congo, Republic of the;2015-04-13;Tom Andrews;Baidu;4342;Granini;113.321679538266;64.525667320716;0.242766609062798;52.2945743684166
0e58b090-ce76-46b5-a015-de7a89fdd1fa;9911;Tom;Khan;2015-05-29;eQ;Congo, Republic of the;2009-06-24;Tom Khan;Baidu;9911;Hennessy;63.6092806498563;119.983352906529;0.242774243579607;16.944900715698
2e6ddd41-4956-4395-9498-9cec8d0e48ee;9072;Tyler;Preston;2020-02-18;Pb;Congo, Republic of the;2021-05-31;Tyler Preston;Ask;9072;Blue Moon;64.3120299276486;88.0159643632434;0.242896955107756;17.3823885318741
;1432;Tyson;Robinson;2020-07-19;67;Congo, Republic of the;2018-05-01;Tyson Robinson;Baidu;1432;Strongbow;103.735558399807;54.4980505739795;0.242926225644968;79.3695692589365
070b50fa-13ef-4e9f-be9b-db7b567d123b;4375;Alba;Summers;2013-12-13;gd;Costa Rica;2010-08-17;Alba Summers;Wolfamalpha;4375;Highland Spring;65.5248352710739;79.7912726322148;0.243253171557213;63.0689127291874
2f286ecd-e170-4c2d-8bfb-8081b47b73e8;7565;Alma;Bailey;2018-12-17;wl;Costa Rica;2009-12-26;Alma Bailey;Baidu;7565;Pepsi;80.300664503733;73.4796474107912;0.243259820734737;93.2731693839995
2fa3661d-0e5e-4439-8374-66dbb01bf438;6094;Angelina;Fleming;2015-10-30;uK;Costa Rica;2017-07-16;Angelina Fleming;DuckDuckGo;6094;Malibu;105.400507356227;125.636515879369;0.243353366499466;74.3858281594635
ef36b528-73e5-4940-8345-7e847e0879fb;3488;Angelina;Parker;2012-04-12;Ly;Costa Rica;2007-07-25;Angelina Parker;Yandex.ru;3488;Moutai;45.652478258895;119.492910336001;0.243563832828572;75.3968431336791
db512b5f-7863-4b4d-82c8-f083b881ea2a;5492;Barney;Parker;2006-03-20;5Z;Costa Rica;2017-08-13;Barney Parker;AOL.com;5492;Johnnie Walker;92.9142709774497;131.254065689749;0.243597199322468;77.4339998738999
5280c7ed-30fe-4be9-a00c-1b9a8712218b;4229;Barry;Ebden;2020-04-04;Pj;Costa Rica;2012-12-30;Barry Ebden;Google;4229;Deep River Rock;52.6038304961304;105.55884969959;0.243648744301707;20.4891500563776
2496eb7c-096c-4c29-8ca4-974f02800e6c;4373;Belinda;Forester;2006-07-06;QS;Costa Rica;2020-08-17;Belinda Forester;Wolfamalpha;4373;Coca Cola;108.782476322624;124.799943039566;0.243688033075858;33.6039268884826
;647;Benny;Blythe;2008-06-03;z8;Costa Rica;2019-10-22;Benny Blythe;Go.com;647;Jameson;63.5014134154196;142.143667084697;0.243947137260785;14.9190091397236
f1c3654c-ee06-4aa5-8913-2bc8e79f8d54;7254;Blake;Stanley;2009-10-16;Gj;Costa Rica;2015-09-22;Blake Stanley;DuckDuckGo;7254;Tanqueray;114.67502480218;73.5585255220339;0.243983272111036;58.5188472040551
;1615;Blake;Umney;2012-06-30;UD;Costa Rica;2015-07-12;Blake Umney;Baidu;1615;Bacardi;44.5952939058632;83.8706665010521;0.244006454126912;107.4744503016
62c37ebd-16f4-48e6-995d-e25fd3bbd4fd;4517;Bridget;Shepherd;2006-07-13;Fb;Costa Rica;2015-09-01;Bridget Shepherd;Go.com;4517;Skol;125.443593583742;86.0838097073528;0.244042380826567;94.0084941214921
fc2b37e7-4941-4a77-ab57-d0fd34da261c;7163;Candace;Plant;2008-04-03;RY;Costa Rica;2014-05-06;Candace Plant;Ask;7163;Jameson;35.4878601736798;136.081438859497;0.244522378428151;27.0161216314957
f77792de-aa20-40b8-8159-e4c62f324417;3830;Candice;Hogg;2016-04-03;si;Costa Rica;2021-10-21;Candice Hogg;Wolfamalpha;3830;Kool-Aid;123.946064405584;53.0710339444089;0.244733926488428;29.7801457609889
2cf4902d-0f3f-45b9-8f54-00f60fb9018d;2595;Carmen;Strong;2014-01-19;C0;Costa Rica;2014-12-12;Carmen Strong;AOL.com;2595;Jack Daniels;49.700377164269;130.310389257646;0.244779761063298;64.7625351919618
;322;Chester;Myatt;2008-11-14;kt;Costa Rica;2018-06-03;Chester Myatt;Ask;322;Agua Vida;41.659384331973;51.0566104539002;0.244840585740675;71.4347963614551
ef616770-5417-4663-ba58-6a7de4097c58;4187;Chris;Hale;2016-06-12;Kw;Costa Rica;2020-08-03;Chris Hale;Google;4187;Duvel Golden Ale;44.3219662314849;141.644451422451;0.24497268826001;68.0411254763795
6653ae8e-d05f-4558-b6b7-584c6c8ef7d3;5636;Chris;Watson;2008-11-07;4F;Costa Rica;2007-11-02;Chris Watson;AOL.com;5636;Prigat;112.609183002547;118.779484722661;0.244986514674959;85.4853429126019
f5bbccab-9017-4b9d-bf57-b24a328a2a76;9616;Clarissa;Leigh;2014-01-24;kM;Costa Rica;2011-06-09;Clarissa Leigh;Baidu;9616;Strongbow;70.5365849121178;68.2227085205832;0.245028047470855;32.0147796198795
